hebrew_day,hebrew_month,popular_name,full_name,years,quote,stream,role,image_url,sources,importance_score,biography,story,torah
20,שבט,הרב ישראל ניסן קופרשטוק,הרב ישראל ניסן קופרשטוק,,,חסידי,פוסק,2781104202154012.jpg,Facebook group archive,5,"היה רב ופוסק הלכה, רבן של הקהילות היהודיות אודז'יבול, רוז'אן, פשיסחה, ומאקווא ובסוף ימיו רבם של חסידי אלכסנדר בירושלים. הוא מחבר ספר השו""ת ""עני בן פחמא

דרכו. את בנו חינך האב להישגיות בלימודי הגמרא. לימים הקדיש לו הבן מילות תודה בהקדמת ספרו עני בן פחמא שם מתאר את האב:

הנני זוכר עוד מקטנותי, אשר אבי מורי ז""ל, היה לבו בוער בגחלת ממש לעבודת ה' ... היה לבו בוער תמיד באש ודבוק בה' אף בעת עסקו בצרכי הרשות, כאשר זוכר אני, כד הוינא טליא, היה דרכו בקודש לתת לי בעד כל דף גמרא שאמרתי לפניו בעל פה, מטבע אחת של כסף בשווי עשרה גדולים, ובעת שבאתי מבית הספר והיה מוטרד בעסקיו, היה שומע אותי בהגידי לפניו את השיעור ותפש אותי לפעמים בטעות בשגגה היוצאת מפי והעיר אותי הרבה פעמים גם על הפשט להעמידני על האמת.

#",,
20,שבט,הרב אפרים לניאדו,הרב אפרים לניאדו,,,,,2781104202154012.jpg,Facebook group archive,5,"היה רבה הראשי של חלב, האחרון לשושלת רבני משפחת לניאדו שכיהנו כרבני הקהילה במשל למעלה מ-200 שנה

#",,
20,שבט,רבי חיים ניסים אבולעפיה,רבי חיים ניסים אבולעפיה,,,,,2781104202154012.jpg,Facebook group archive,5,"המכונה בשם חנ""א (תקנ""ה, 1795, - כ""ח בשבט תרכ""א 1861)

היה רבה של טבריה והראשון לציון בירושלים. חיים ניסים אבולעפיה נולד בטבריה והיה מבני בניו של חיים אבולעפיה השני. תקופה מסוימת שימש כרב בדמשק, אך רוב הזמן שימש כרבה של טבריה.

#",,
20,שבט,רבי אברהם יהושע השיל,רבי אברהם יהושע השיל,,,חסידי,אדמו״ר,2781104202154012.jpg,Facebook group archive,5,"בנם של רבי מרדכי ומלכה בתו של רבי שמואל השני מקמינקא. כיהן באדמו""רות בברדיצ'ב. היה חתנו של רבי רבי אליעזר מפולנאה, בנו של רבי יעקב שמשון מזסלב. נפטר בכ""ח בשבט תרס""ט.

#",,
20,שבט,הרב עזרא הכהן מסלתון טראב,הרב עזרא הכהן מסלתון טראב,,,,ראש ישיבה,2781104202154012.jpg,Facebook group archive,5,"היה ראש ישיבה וראש אב בית דין בדמשק. מוהל דרשן ומחבר.

#",,
20,שבט,הרב מרדכי בר גדליה משה מזוויל,"הרה""ק רַבִּי מָרְדְּכַי בהרה""ק ר' גְּדַלְיָה מֹשֶׁה גּוֹלְדְמַן מִזְּוִויעהל.",,,חסידי,אדמו״ר,2781104202154012.jpg,Facebook group archive,5,"נולד בשנת התרס""ו (1905) נפטר בשנת התשל""ט (1979). משנות נעוריו נקשר לסבו הגדול הרב שלמה ויחדיו עלו לא""י ב-1926. סמוך לתקופת השואה סייע רבות להבאתם של יהודים ארצה מאירופה. כשהוסמך לאדמו""ר הרחיב וביסס את הישיבה שהקים סבו. חידושיו הוכנסו לספר ""יקרא דמלכא"".

#

נִפְטַר בִּשְׁנַת תשל""ט
בַּעַל 'יִקְרָא דְּמַלְכָּא'.
לְאַחַר הִסְתַּלְּקוּת אָבִיו בִּשְׁנַת תש""י הֵחֵל הוּא לְנַהֵל אֶת עֲדַת חֲסִידָיו בִּירוּשָׁלַיִם וְהִשְׁפִּיעַ עֲלֵיהֶם תּוֹרָה וַחֲסִידוּת, כֵּן יִסֵּד אֶת יְשִׁיבַת זְוִויעהל, בָּהּ מָסַר שִׁעוּרִים תְּמִידִים כְּסִדְרָם לִפְנֵי הַתַּלְמִידִים. רַבִּים הִשְׁכִּימוּ לְפִתְחוֹ לִדְבַר יְשׁוּעָה וְרַחֲמִים, וּבֵיתוֹ הָיָה פָּתוּחַ עֶשְׂרִים וְאַרְבַּע שָׁעוֹת בִּימָמָה לְכָל יְהוּדִי מַר נֶפֶשׁ. הוּא הָיָה אוֹמֵר: ""וְעַל הַכֹּל ה' אֱלֹקֵינוּ אֲנַחְנוּ מוֹדִים לָךְ"" – שֶׁאֲנַחְנוּ מוֹדִים לְךָ שֶׁאַתָּה הוּא ה' אֱלֹקֵינוּ, וְזֶה עוֹלֶה ""עַל הַכֹּל"" עַל כָּל הַטּוֹבוֹת הַנִּמְנוֹת בִּבְרָכָה זוֹ.",,
20,שבט,הרב החסיד ר' וידאל בן חנוך אנג'ל,הרב החסיד ר' וידאל בן חנוך אנג'ל,,,חסידי,,2781104202154012.jpg,Facebook group archive,5,"בן הרב חנוך אנג'ל, מחכמי ארץ ישראל ומגדולי רבני ירושלים. גאון בתורה בנגלה ובנסתר. ראב""ד הספרדים בירושלים וראש ק""ק חסידים בית אל. התעסק גם בצורכי ציבור והיה מגבאי וראשי כוללות עדת הספרדים בירושלים.

נתבקש לישיבה של מעלה ביום כ""ח שבט שנת התרס""ז. על מצבתו נחקק: ""איש אשר הערה למות נפשו על קיום דגל התורה, פאר החכמים ונזר החרדים"".

חיבר את הספר ""מצודת הרוו""א"". חידושי תורתו נדפסו בחוברות תורה שיצאו בזמנו

#",,
20,שבט,הרב בנימין חמווי (1860,הרב בנימין חמווי (1860,,,ספרדי,,2781104202154012.jpg,Facebook group archive,5,"היה שד""ר ירושלמי, פקיד כוללות הספרדים, רב הערים לאריסה (יינישיר) וקסטוריה שביוון, רב העיר בלגרד שבסרביה, ובסוף ימיו איש ציבור בחיפה.

#",,
20,שבט,הרב יוסף דוד זינצהיים,"הרה""ק רַבִּי יוֹסֵף דָּוִד בהרה""ק ר' שְׁלֹמֹה מַייעֶר מִסַּאסוֹב.",,,,ראש ישיבה,2781104202154012.jpg,Facebook group archive,5,"נולד בשנת התק""ה 1745, נפטר בשנת התקע""ב 1812. מחכמי צרפת, הרב הראשי הראשון ליהודי צרפת בעת החדשה. שימש כראש ישיבה בווישי. לאחר שסבל מן הטרור בימי המהפיכה, הלך לשמש כרב בשטרסבורג. זומן ל""אסיפת הנכבדים היהודים"" שכינס נפוליון בפריס ב-1806 ועליו הוטל לנסח את התשובות על שאלות השלטונות בדבר אפשרות התמזגות היהודים בצרפתים. השכיל להשביע את רצון הקיסר מבלי לפגוע בעיקרי האמונה. מונה כראש ה""סנהדרין"" שהקים נפוליון והיה ל""איש אמונים"" של המשטר. התנגד בתוקף לכל מגמה של חידוש ביהדות. חיבוריו: ""יד דוד"", ו""מנחת עני"".

#

נִפְטַר בִּשְׁנַת תר""נ
נִסְתַּלֵּק עוֹד בְּחַיֵּי אָבִיו כְּשֶׁהוּא אַךְ בֶּן כ""ח שָׁנָה. דו""ז כ""ק מָרָן מַהֲרִ""י מִבֶּעלְזְא זי""ע הִתְבַּטֵּא עָלָיו שֶׁנְּשָׁמָה גְּדוֹלָה בְּקִרְבּוֹ וְאֵין הַדּוֹר רָאוּי לוֹ. וּמְסֻפָּר שֶׁבְּעֵת פְּטִירָתוֹ עָמַד שְׁעוֹן הָעִיר מִלֶּכֶת.",,
20,שבט,רבי דוד סויסא,רבי דוד סויסא,,,,,2781104202154012.jpg,Facebook group archive,5,"רב ק""ק אולדמנצור ובארץ היה הצדיק בחצור הגליל ורב הקהילה. 

חיבר ספר מתוק מדבש ב""ח, על הש""ס, ועל התורה ודרשות.  פטירתו כ""ח שבט תשנ""ג. כאשר הגיע רבי דוד סויסה, לעיר קזבלנקה, במהרה התפרסם שמו הטוב לשם ותהלה, תלמיד חכם, מוכתר בכל מידה טובה, ורבים החלו לפנות אליו להצעת שידוכים עבור ביתם, בפרט העשירים, כאשר נפגש רבי דוד עם אחת מבתי העשירים, היה נראה, שהשידוך הולכך לקראת חתונה, הגיע בקשתה של המדוברת שרוצה שרבי דוד יגלח את זקנו, מאחר שבקזבלנקה החלה להיכנס רוח של הצרפתים,  מאחר שמתביישת מפני חברותיה, לאתר דחה רבי דוד את השידוך למרות שהובטח לו שלל רב וסידור מלא, לימים הקים רבי דוד את ביתו וזכה לדורת ישרים ומבורכים, כיהן כרבה של הכפר אולדמנצור, ובארץ היה הצדיק מראש פינה רב ק""ק אלכוהניא שו""ב וכותב קמיעין ומחבר הספרים מתוק מדבש ב""ח על הש""ס ודרשות ועוד (הקדמה לספר מתוק מדבש). 

#",,
20,שבט,חכם יוסף פרץ,חכם יוסף פרץ,,,ספרדי,,2781104202154012.jpg,Facebook group archive,5,"נולד לאמו מסעודה ולאביו חכם יעקב פרץ, בעיר מרקש שבמרוקו בשנת תרס""ו (1906).

הוא למד בישיבות במרקש, ובשנת תרפ""ג (1923) נסמך לשחיטה על ידי אב בית הדין חכם יעקב טולדאנו. 

בשנת תרצ""ה (1935) חכם יוסף פרץ נשא לאישה את תמר בת החכם משה חרוש. 

חכם יוסף פרץ היה מעשירי עירו, ובבעלותו היתה חנות. אמנם נהג להניח אדם במקומו בחנותו, ולהרבות ככל הניתן בעיסוקו בתורה, והיה מתמיד בלימודו בישיבת מורו החכם מרדכי קורקוס. 

בשנת תשי""ג (1953) חכם יוסף פרץ עלה לארץ ישראל, יחד עם קבוצת עשירים ממרקש שהתארגנה יחדיו, התיישב בהרצליה, ועסק במסחר. 

בשנת תשי""ז (1957) מתה עליו אימו, והיא עודה במרוקו. 

באותה שנה הוסמך לרבנות על ידי הרבנים הראשיים דאז, חכם יצחק ניסים, והרב יצחק הלוי הרצוג. 

חכם יוסף פרץ נקרא לשרת כרב המושב גורן, בגבול הלבנון בו התגוררו עולים מצפון אפריקה. לאחר כשנה נתמנה לרב המושב מגדים שבחוף הכרמל, אף הוא מושב שהוקם על ידי עולים ממרוקו ואלג'יר. בתפקידו הרבה לעסוק בחינוך בני הנוער שביישוב. באחרית ימיו עבר להתגורר בירושלים.

חכם יוסף פרץ נלקח לבית עולמו ביום כ""ח בשבט בשנת תש""מ (1980), ומנוחת כבודו בהר הזיתים. 

חכם יוסף פרץ חיבר את הספר 'תהילתו בפי' - חידושים על התורה ומשא ומתן בהלכה

#",,
20,שבט,חכם נסים פרץ,חכם נסים פרץ,,,מקובלים,מקובל,2781104202154012.jpg,Facebook group archive,5,"נולד לאביו מימון ולאימו סוליקה בשנת תש""ז (1946) בעיר דאדס, הסמוכה למראכש במרוקו.

בשנת תשי""א (1951) זכה ועלה לארץ ישראל, בהיותו בן 5, לאחר המתנה לעלייה בעיר סטאט, במרוקו. הוריו עבור להתגורר במעברת ירוחם. הוא נחטף עם כמה ילדים נוספים ע""י בדואים, ושוחררו ע""י הצבא. מיד לאחר מכן, הוריו עזבו את ירוחם ועברו לגן יבנה למעברת התימנים, שם למד מפי מארי, ובבית הספר האזורי.

בשנת תשי""ח (1957) עבר ללמוד בפנימיית 'שערי שלום' במסמיה. בשנת תשכ""א (1960) עבר לישיבת 'נחלת ראובן' בפתח תקווה' מפי רב העיר הרב ראובן כץ והרב יוסף ברוכמן. בשנת תשכ""ד (1963) עבר לישיבת תיכונית 'אוצר התלמוד', ותוך שנה אחת, עמד בבחינות הבגרות בהצטיינות. משם עבר לישיבת חברון בירושלים.

חכם נסים פרץ נשא לאישה את רחל, בתו של חכם רפאל אבוהב, ונולדו להם 13 ילדים. מחותנו למד את מלאכת במילה. לאחר נישואיו החל להעמיק בחכמת הקבלה ולמד מפי רבו, המקובל, החכם מרדכי שרעבי, בירושלים.

בשנת תשמ""ד (1983), לאחר פטירת רבו, חכם נסים פרץ השתקע בעיר בני ברק. הוא ייסד את מוסדות 'בית אל', ובהם בית מדרש ובית כנסת, ישיבה קטנה 'מסילת ישרים רמ""ח לוצאטו', תלמוד תורה 'תורת ישעיהו', כולל אברכים וכולל 'חצות' בו שוקדים הלומדים על לימוד תורת הנסתר מחצות הלילה עד הנץ החמה. 

חכם נסים פרץ נפטר, מדוכא בייסורים, ביום כ""ח בשבט תשע""ב (2012), ונטמן בבית העלמין ויזניץ' בבני ברק.

לאחר מותו, יצא לאור בבני ברק, בשנת תשע""ח (2018) הספר 'שגבינו נורא' - בעקבות עולמו של חכם ניסים פרץ בידי הרב יעקב פרידמן בהוצאות מכון 'פרדם ניסים'

- חכם חיים כהן אלחדד 

נולד בשנת תרע""ה (1915) לאמו מרת עיישה ולאביו חכם אברהם כהן במרוקו.

ראשית תורתו למד מפי אביו, חכם אברהם כהן אלחדד, שהיה רב כפרו, ועסק בכל מקצועות הקודש, ופרנסתו מצא כיצרן נעלי עור. סבו הוא הדיין החכם יוסף כהן אלחדד.  

חכם חיים כהן אלחדד גדל בתורה וביראה, אך בעניות רבה. בשל קשיי הפרנסה, נאלץ לצאת לעבודה, כבר בקטנותו.

בשנת תרפ""ה (1925), והוא כבן עשר, נשלח ע""י אביו לעיר הגדולה כדי ללמוד בישיבה, ולרשותו רק בגדו שעליו. 

חכם חיים כהן אלחדד נשא לאישה את מרת ימנה, בת החכם יהודה עמר. לפרנסתם היה מלמד תינוקות.

לקראת העלייה לארץ ישראל, עבר עם משפחת לקזבלנקה, שם שהה במשך כשנתיים. לאחר עלייתם התגוררו במחנה 'שער עליה' ליד חיפה. בשנת תשי""ג (1953) היה ממייסדי מושב זרועה, סמוך לרצועת עזה, שנוסד ע""י עולים ממרוקו. בשנת תשי""ד (1954) היה ממייסדי מושב קלחים. לבסוף עבר למושב אשבול, ושימש רב המושב.

חכם חיים כהן אלחדד חיזק את החיים הרוחניים במושב. הוא היה מקבץ נערים ומבוגרים ללמוד הלכה ופרשת שבוע. הנהיג לקרוא עם הציבור בספר הזוהר בכל מוצאי שבת, ועסק בכל מקצועות הקודש. שוחט ובודק, מוהל וסופר סת""ם. ביתו היה פתוח לכל שואל, והיה שולח לכל נזקק די מחסורו. היה נוהג להקדים תפילה לכל מצווה, וחיבב מאוד את פיוטים. הוא אסף בכתב ידו ספר פיוטים, בתוכם פיוטים שחיבר בעצמו, ופיוטים שחיבר אביו. מתוך ספרו היה משורר בשמחות, בביתו ובבית הכנסת. היה מתעורר בראש אשמורות, והיה עורך תיקון חצות בבכי, וממשיך בלימוד תורה עד אור הבוקר. ביוזמתו הוקם בית הספר הדתי האזורי. שירת את הציבור בפנים שוחקות, השכין שלום בין איש לאשתו, והיה מכניס אורחים. הגם שהתגורר בבית בן שני חדרים. 

חכם חיים כהן אלחדד נפטר ביום כ""ח בשבט תשנ""ג (1993). הוא השאיר אחריו כתבי יד, חלקם ביהודית-מרוקאית. בשנת תשס""ה (2005) יצא לאור ספרו 'נשמת חיים' בידי בנו, חכם יצחק כהן, רב שכונת שמואל הנביא בירושלים",,
